GameID,Titles,YearReleased,Ranking,min_players,max_players,NumRatings,AvgRating,weighted_avg,#_of_awards,ExpansionFlag,#_of_expansion_sets,LicensedType,ClassicFlag,Category,boardgame_category
3932,Tsukiji,2017,3932,2,4,234,7.3172,7.0104,0,Y,1,Original,Modern,Card,"['Card Game', 'Deduction']"
3933,Turbo Taxi,2000,3933,2,4,1062,6.0633,6.0830,0,N,0,Original,Modern,Board,"['Puzzle', 'Real-time']"
3934,Dungeons & Dragons Starter Set,2008,3934,2,6,213,7.4888,7.1066,0,N,0,Original,Classic,Board,"['Adventure', 'Fantasy']"
3935,Airborne Commander,2015,3935,1,1,273,6.9102,6.7446,2,Y,1,Original,Modern,Board,"['Wargame', 'World War II']"
3936,I,2015,3936,2,4,231,7.2888,6.9878,0,N,0,Original,Modern,Board,"['Bluffing', 'Deduction', 'Spies/Secret Agents', 'World War I']"
3937,Extrablatt,1991,3937,3,4,251,7.0376,6.8253,0,N,0,Original,Modern,Board,['Territory Building']
3938,One Zero One,2013,3938,2,2,414,6.5526,6.5020,0,Y,1,Original,Modern,Card,"['Abstract Strategy', 'Card Game', 'Number']"
3939,Pikoko,2018,3939,3,5,320,6.7778,6.6623,1,N,0,Original,Modern,Card,['Card Game']
3940,23,2011,3940,2,4,453,6.4248,6.4009,0,N,0,Original,Modern,Card,['Card Game']
3941,1914  Twilight in the East,2007,3941,2,6,176,7.9125,7.3256,4,Y,1,Original,Modern,Board,"['Wargame', 'World War I']"
3942,Fidelitas,2015,3942,1,4,589,6.2894,6.2899,0,Y,2,Original,Modern,Card,"['Card Game', 'Medieval']"
3943,The Spanish Civil War 1936-1939,2010,3943,1,2,219,7.3495,7.0182,2,N,0,Original,Modern,Board,"['Civil War', 'Wargame', 'World War II']"
3944,The Great Battles of Alexander  Macedonian Art of War,2014,3944,1,4,125,8.4848,7.5105,0,Y,2,Original,Modern,Board,"['Ancient', 'Wargame']"
3945,Risk  The Lord of the Rings,2002,3945,2,4,4104,5.8889,5.8985,0,Y,1,Movie_IP,Classic,Board,"['Adventure', 'Fantasy', 'Movies / TV / Radio theme', 'Novel-based', 'Territory Building', 'Wargame']"
3946,Garibaldi  The Escape,2007,3946,2,6,400,6.5816,6.5238,0,N,0,Original,Modern,Board,"['Bluffing', 'Deduction', 'Transportation']"
3947,Mental Blocks,2019,3947,2,9,245,7.0970,6.8638,0,Y,1,Original,Modern,Board,['Pandasaurus Games']
3948,Harry Potter Trading Card Game,2001,3948,2,2,966,6.1687,6.1803,0,N,0,Movie_IP,Modern,Card,"['Card Game', 'Collectible Components', 'Fantasy', 'Fighting', 'Novel-based']"
3949,Batman  The Animated Series - Gotham City Under Siege,2018,3949,1,5,261,7.2675,6.9975,0,Y,3,Super_Hero_IP,Modern,Dice,"['Comic Book / Strip', 'Dice', 'Fighting', 'Miniatures', 'Movies / TV / Radio theme']"
3950,Skyward,2017,3950,2,4,345,6.7270,6.6294,0,N,0,Original,Modern,Card,['Card Game']
3951,Jurassic Snack,2018,3951,2,2,300,6.8760,6.7302,0,Y,5,Original,Modern,Board,"['Abstract Strategy', 'Animals']"
3952,Mini Curling Game,2012,3952,2,8,388,6.5527,6.4994,2,N,0,Original,Modern,Board,"['Action / Dexterity', 'Party Game', 'Sports']"
3953,221B Baker Street  The Master Detective Game,1975,3953,2,6,2381,5.9746,5.9874,0,Y,10,Original,Modern,Board,"['Deduction', 'Murder/Mystery', 'Novel-based']"
3954,Astra Titanus,2010,3954,1,1,229,7.1880,6.9158,0,N,0,Original,Modern,Board,"['Science Fiction', 'Wargame']"
3955,Don't Mess with Cthulhu Deluxe,2018,3955,4,8,223,7.3865,7.0478,0,Y,1,Original,Modern,Card,"['Bluffing', 'Card Game', 'Deduction', 'Horror', 'Negotiation', 'Party Game']"
3956,Savage Worlds  Explorer's Edition,2003,3956,2,10,156,7.9585,7.3077,0,Y,1,Original,Modern,Board,['Miniatures']
3957,War Room,2019,3957,2,6,157,8.4755,7.6261,0,N,0,Original,Modern,Board,"['Economic', 'Wargame', 'World War II']"
3958,Food Truck Champion,2017,3958,2,5,363,6.7726,6.6689,0,Y,1,Original,Modern,Card,"['Card Game', 'Economic', 'Industry / Manufacturing']"
3959,Rolling Ranch,2019,3959,2,20,307,6.8655,6.7247,0,N,0,Original,Modern,Dice,"['Animals', 'Dice', 'Territory Building']"
3960,Apocalypse Chaos,2015,3960,1,4,363,6.6869,6.6017,0,N,0,Original,Modern,Board,['Science Fiction']
3961,Dark Domains,2019,3961,2,5,203,7.5495,7.1346,0,Y,1,Original,Modern,Card,"['Card Game', 'City Building', 'Fantasy', 'Fighting']"
3962,Bobby Lee,1993,3962,2,2,320,6.7783,6.6627,0,N,0,Original,Modern,Board,"['American Civil War', 'Wargame']"
3963,Ars Alchimia,2014,3963,2,4,297,6.8299,6.6946,0,N,0,Original,Modern,Board,['Fantasy']
3964,Star Trek  Starship Tactical Combat Simulator,1983,3964,2,6,403,6.6816,6.6043,1,Y,5,Movie_IP,Modern,Board,"['Aviation / Flight', 'Movies / TV / Radio theme', 'Science Fiction', 'Wargame']"
3965,Maiden's Quest,2018,3965,1,5,279,7.0904,6.8799,1,Y,5,Original,Modern,Card,"['Card Game', 'Fantasy', 'Medieval']"
3966,DRCongo,2015,3966,1,4,246,7.0116,6.8038,0,N,0,Original,Modern,Board,"['City Building', 'Economic', 'Industry / Manufacturing', 'Political', 'Transportation']"
3967,Lazer Ryderz,2017,3967,2,4,499,6.4489,6.4228,0,Y,1,Original,Modern,Board,"['Maze', 'Racing', 'Science Fiction']"
3968,The Really Nasty Horse Racing Game,1987,3968,2,6,749,6.2672,6.2702,0,N,0,Original,Modern,Board,"['Animals', 'Racing']"
3969,Zombie Plague,2001,3969,2,6,452,6.6628,6.5957,0,Y,4,Original,Modern,Board,"['Fighting', 'Horror', 'Miniatures', 'Print & Play', 'Science Fiction', 'Zombies']"
3970,New Salem (first edition),2015,3970,3,8,497,6.3953,6.3781,0,Y,2,Original,Modern,Card,"['Bluffing', 'Card Game', 'City Building', 'Deduction']"
3971,Dystopian Wars,2010,3971,2,0,226,7.2237,6.9381,0,Y,1,Original,Modern,Board,"['Miniatures', 'Nautical', 'Post-Napoleonic', 'Science Fiction', 'Wargame']"
3972,Caveman Curling,2010,3972,2,6,576,6.2942,6.2940,0,Y,1,Original,Modern,Board,"['Action / Dexterity', 'Prehistoric', 'Sports']"
3973,Lee vs. Grant,1988,3973,2,2,253,7.1371,6.8978,4,N,0,Original,Modern,Board,"['American Civil War', 'Wargame']"
3974,Tales of the Northlands  The Sagas of Noggin the Nog,2018,3974,1,4,194,7.5461,7.1198,0,Y,1,Original,Modern,Board,"['Adventure', 'Fantasy', 'Farming', 'Medieval', 'Novel-based']"
3975,Canvas Eagles,1999,3975,2,20,175,7.7853,7.2425,0,N,0,Original,Modern,Board,"['Aviation / Flight', 'Miniatures', 'Print & Play', 'Wargame', 'World War I']"
3976,Deadzone (second edition),2016,3976,2,2,159,8.2352,7.4852,0,Y,9,Original,Modern,Board,"['Miniatures', 'Science Fiction', 'Wargame']"
3977,Tenkatoitsu,2016,3977,1,2,130,8.5131,7.5477,0,N,0,Original,Modern,Board,"['Renaissance', 'Wargame']"
3978,WestFront II,2006,3978,2,2,164,7.8183,7.2404,0,Y,1,Original,Modern,Board,"['Wargame', 'World War II']"
3979,Persian Gulf  Battle for the Middle East,1986,3979,2,2,200,7.4791,7.0836,0,N,0,Original,Modern,Board,"['Modern Warfare', 'Wargame']"
3980,RoadZters,2010,3980,1,4,307,6.7839,6.6632,0,Y,1,Original,Modern,Board,"['Action / Dexterity', 'Childrens Game', 'Racing']"
3981,Level X,2010,3981,2,4,509,6.3288,6.3228,3,Y,1,Original,Modern,Dice,"['Abstract Strategy', 'Dice', 'Number']"
3982,Dark Dealings,2016,3982,1,6,363,6.6233,6.5519,0,Y,4,Original,Modern,Card,"['Card Game', 'Fantasy', 'Fighting']"
3983,Enemy in Sight,1988,3983,2,8,638,6.2298,6.2383,0,N,0,Original,Modern,Card,"['American Revolutionary War', 'Card Game', 'Napoleonic', 'Nautical', 'Wargame']"
3984,DIG,2017,3984,2,4,459,6.4807,6.4470,0,N,0,Original,Modern,Card,"['Abstract Strategy', 'Animals', 'Card Game', 'Deduction']"
3985,TAGS,2018,3985,2,4,331,6.6789,6.5893,0,N,0,Original,Modern,Board,"['Real-time', 'Trivia', 'Word Game']"
3986,Montego Bay,2009,3986,2,4,619,6.2730,6.2757,0,N,0,Original,Modern,Board,['Transportation']
3987,Fire and Fury,1990,3987,2,12,174,7.6451,7.1515,0,Y,4,Original,Modern,Dice,"['American Civil War', 'Dice', 'Miniatures', 'Wargame']"
3988,Fallout  Wasteland Warfare,2018,3988,1,8,197,8.0761,7.4756,1,Y,16,Original,Modern,Board,"['Fantasy', 'Fighting', 'Horror', 'Miniatures', 'Science Fiction', 'Video Game Theme']"
3989,Looterz,2016,3989,2,6,407,6.6675,6.5936,0,Y,1,Original,Modern,Card+Dice,"['Card Game', 'Dice']"
3990,Barbarossa  Army Group North,2000,3990,1,4,148,7.9940,7.3079,2,N,0,Original,Modern,Board,"['Wargame', 'World War II']"
3991,1825 Unit 3,2004,3991,2,2,166,7.5681,7.0886,0,Y,5,Original,Modern,Board,"['Trains', 'Transportation']"
3992,Star Trek  The Adventure Game,1985,3992,1,2,293,6.8724,6.7248,0,N,0,Movie_IP,Modern,Board,"['Adventure', 'Movies / TV / Radio theme', 'Science Fiction']"
3993,Hellas,2016,3993,2,4,280,6.8254,6.6852,0,N,0,Original,Modern,Board,"['Ancient', 'City Building']"
3994,Pocket Imperium,2013,3994,2,4,643,6.2673,6.2707,1,Y,2,Original,Modern,Board,"['Print & Play', 'Science Fiction', 'Space Exploration', 'Territory Building']"
3995,Doctor Who Fluxx,2017,3995,2,6,302,6.9188,6.7630,0,Y,3,Original,Modern,Card,"['Card Game', 'Movies / TV / Radio theme']"
3996,Magnate,2008,3996,2,2,201,7.2794,6.9515,0,N,0,Original,Modern,Card,"['Card Game', 'City Building', 'Economic']"
3997,Submarine,1976,3997,1,6,485,6.4577,6.4295,0,N,0,Original,Modern,Board,"['Nautical', 'Wargame', 'World War II']"
3998,Devil's Horsemen,2004,3998,2,2,209,7.3976,7.0400,0,Y,1,Original,Modern,Board,"['Medieval', 'Wargame']"
3999,Don't Turn Your Back,2015,3999,2,4,257,7.0368,6.8283,0,Y,1,Original,Modern,Board,['Horror']
4000,ConHex,2002,4000,2,2,277,6.9005,6.7393,1,N,0,Original,Modern,Board,['Abstract Strategy']
4001,Qui bouffe Qui,2013,4001,1,6,547,6.3373,6.3304,0,N,0,Original,Modern,Card+Dice,"['Animals', 'Bluffing', 'Card Game', 'Dice']"
4002,King Chocolate,2015,4002,2,5,334,6.6470,6.5653,0,N,0,Original,Modern,Board,['Economic']
4003,This Town Ain't Big Enough for the 2-4 of Us,2014,4003,2,4,962,6.0599,6.0818,1,N,0,Original,Modern,Board,"['Abstract Strategy', 'American West', 'Print & Play']"
4004,Africa,2001,4004,2,5,1251,5.9880,6.0106,0,N,0,Original,Modern,Board,['Exploration']
4005,Marco Polo Expedition,2004,4005,2,5,764,6.1639,6.1788,2,N,0,Original,Modern,Board,"['Animals', 'Arabian', 'Racing', 'Travel']"
4006,Orongo,2014,4006,2,4,338,6.6197,6.5450,0,N,0,Original,Modern,Board,['Ravensburger Spieleverlag GmbH']
4007,Krosmaster  Quest,2015,4007,2,6,360,6.8309,6.7138,0,Y,62,Original,Modern,Board,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']"
4008,Hitler's Reich,2018,4008,1,2,314,6.8875,6.7438,1,N,0,Original,Modern,Board,"['Wargame', 'World War II']"
4009,Powerships,2018,4009,2,7,245,6.9972,6.7930,0,N,0,Original,Modern,Board,['Racing']
4010,Star Trek  The Dice Game,2016,4010,1,1,183,7.8205,7.2806,2,Y,1,Movie_IP,Modern,Dice,"['Dice', 'Print & Play', 'Science Fiction']"
4011,Tahiti,2012,4011,2,4,504,6.3713,6.3583,0,N,0,Original,Modern,Board,"['Exploration', 'Mythology', 'Nautical', 'Transportation']"
4012,Monopoly Deal,2014,4012,2,3,687,6.3362,6.3307,0,N,0,Original,Classic,Card,['Card Game']
4013,30 Rails,2016,4013,1,8,353,6.7108,6.6184,1,N,0,Original,Modern,Board,"['Print & Play', 'Trains']"
4014,Tiny Epic Tactics,2019,4014,1,4,236,7.5889,7.2031,0,Y,2,Original,Modern,Board,"['Fantasy', 'Fighting', 'Medieval']"
4015,Spot it! 1,2012,4015,2,6,562,6.3150,6.3116,3,N,0,Original,Modern,Card,"['Animals', 'Card Game', 'Childrens Game']"
4016,Bohn To Be Wild!,2012,4016,1,7,315,6.7159,6.6139,1,N,0,Original,Modern,Card,"['Card Game', 'Farming', 'Negotiation']"
4017,Gyges,1985,4017,2,2,308,6.8351,6.7021,0,N,0,Original,Modern,Board,['Abstract Strategy']
4018,Claim 2,2018,4018,2,2,263,6.9502,6.7690,0,Y,5,Original,Modern,Card,"['Card Game', 'Fantasy']"
4019,Apples to Apples,1999,4019,4,10,16772,5.8372,5.8399,2,Y,7,Original,Modern,Card,"['Card Game', 'Humor', 'Party Game']"
4020,Mythic Battles,2012,4020,2,4,297,6.8687,6.7236,0,Y,4,Original,Modern,Card,"['Ancient', 'Card Game', 'Mythology', 'Wargame']"
4021,Von Manstein's Backhand Blow,2002,4021,1,2,223,7.2878,6.9797,2,N,0,Original,Modern,Board,"['Wargame', 'World War II']"
4022,Porto,2019,4022,1,4,195,7.4664,7.0685,0,N,0,Original,Modern,Board,['City Building']
4023,Thunder at the Crossroads (second edition),1993,4023,2,2,172,7.7149,7.1920,0,N,0,Original,Modern,Board,"['American Civil War', 'Wargame']"
4024,To The Last Man!,2009,4024,2,3,168,7.6131,7.1204,1,N,0,Original,Modern,Board,"['Bluffing', 'Wargame', 'World War I']"
4025,Kharnage,2016,4025,2,4,560,6.3873,6.3730,0,Y,7,Original,Modern,Card,"['Card Game', 'Fantasy', 'Fighting', 'Medieval']"
4026,Kung Fu Fighting,2004,4026,2,6,969,6.1354,6.1501,0,Y,1,Original,Modern,Card,"['Card Game', 'Fighting', 'Humor']"
4027,Visitor in Blackwood Grove,2017,4027,3,6,514,6.3739,6.3607,0,N,0,Original,Modern,Board,"['Deduction', 'Puzzle', 'Science Fiction', 'Spies/Secret Agents']"
4028,Spell Smashers,2018,4028,1,5,277,6.8832,6.7265,0,Y,1,Original,Modern,Board,"['Fantasy', 'Fighting', 'Word Game']"
4029,Smash Up  Oops,2018,4029,2,2,185,7.5128,7.0846,0,Y,1,Original,Modern,Card,['Card Game']
4030,Battle Merchants,2014,4030,2,4,296,6.7941,6.6675,0,Y,2,Original,Modern,Board,"['Economic', 'Fantasy']"
4031,Rangers of Shadow Deep,2018,4031,1,4,150,8.8344,7.8177,0,Y,4,Original,Modern,Dice,"['Book', 'Dice', 'Fantasy', 'Fighting', 'Miniatures', 'Wargame']"
4032,Hannin Wa Odoru,2013,4032,3,8,405,6.5519,6.5005,0,N,0,Original,Modern,Board,"['Bluffing', 'Deduction', 'Party Game']"
4033,Croak!,1999,4033,2,4,418,6.5721,6.5181,0,N,0,Original,Modern,Board,"['Animals', 'Childrens Game']"
4034,Warpgate,2019,4034,1,6,205,7.4747,7.0871,0,Y,1,Original,Modern,Board,"['Fighting', 'Science Fiction', 'Space Exploration']"
4035,Airlines,1990,4035,2,6,360,6.6002,6.5334,0,N,0,Original,Modern,Board,"['Aviation / Flight', 'Economic']"
4036,Lift Off! Get me off this Planet!,2015,4036,2,5,358,6.8507,6.7288,0,N,0,Original,Modern,Board,"['Environmental', 'Science Fiction']"
4037,The Big Taboo,2006,4037,4,0,597,6.3190,6.3152,0,N,0,Original,Modern,Board,"['Action / Dexterity', 'Memory', 'Party Game', 'Word Game']"
4038,Star Trader 3000,1982,4038,2,6,262,7.1355,6.9027,0,N,0,Original,Modern,Board,"['Economic', 'Science Fiction']"
4039,Dirty Pig,2012,4039,2,6,1019,6.0861,6.1045,3,Y,1,Original,Modern,Card,"['Animals', 'Card Game']"
4040,Timber Tom,2008,4040,2,4,386,6.5601,6.5050,1,Y,1,Original,Modern,Board,"['Adventure', 'Puzzle', 'Racing']"
4041,No Retreat! Italian Front  1943-45,2015,4041,2,3,173,7.6699,7.1654,0,N,0,Original,Modern,Board,"['Wargame', 'World War II']"
4042,Plato 3000,2012,4042,2,4,428,6.4579,6.4266,0,N,0,Original,Modern,Card,"['Card Game', 'Civilization']"
4043,Bios  Origins (Second Edition),2019,4043,1,4,139,8.1980,7.4008,0,N,0,Original,Modern,Board,"['Ancient', 'Environmental', 'Exploration', 'Prehistoric', 'Territory Building']"
4044,Run Fight or Die  Reloaded,2019,4044,1,4,212,7.2459,6.9403,0,Y,2,Original,Modern,Board,"['Fighting', 'Horror', 'Miniatures', 'Zombies']"
4045,MBT (second edition),2016,4045,2,2,170,8.0563,7.4031,0,Y,6,Original,Modern,Board,"['Modern Warfare', 'Wargame']"
4046,Vampire  Prince of the City,2006,4046,2,5,612,6.3875,6.3742,0,N,0,Original,Modern,Board,"['Bluffing', 'Horror', 'Miniatures', 'Negotiation', 'Political']"
4047,Mi Tierra  New Era,2016,4047,2,6,322,6.7976,6.6779,0,N,0,Original,Modern,Board,"['Economic', 'Farming', 'Industry / Manufacturing']"
4048,Mage Knight,2000,4048,2,4,925,6.1252,6.1415,2,Y,1,Original,Modern,Board,"['Collectible Components', 'Fantasy', 'Miniatures', 'Wargame']"
4049,Elusive Victory  The Air War over the Suez Canal,2009,4049,2,2,150,7.9299,7.2750,2,N,0,Original,Modern,Board,"['Aviation / Flight', 'Modern Warfare', 'Wargame']"
4050,Cluedo  Harry Potter,2008,4050,3,5,813,6.2682,6.2709,0,N,0,Movie_IP,Classic,Board,"['Childrens Game', 'Deduction', 'Fantasy', 'Movies / TV / Radio theme', 'Murder/Mystery', 'Novel-based']"
4051,Titan Race,2015,4051,2,6,716,6.2029,6.2139,0,N,0,Original,Modern,Dice,"['Dice', 'Fantasy', 'Racing']"
4052,The Metagame,2011,4052,2,50,435,6.7528,6.6668,0,Y,4,Original,Modern,Card,"['Card Game', 'Party Game']"
4053,Genesis,2006,4053,2,4,455,6.3948,6.3764,0,N,0,Original,Modern,Board,"['Prehistoric', 'Territory Building']"
4054,Island Siege,2013,4054,2,4,292,6.7771,6.6535,0,Y,2,Original,Modern,Card+Dice,"['Card Game', 'Dice', 'Nautical', 'Territory Building']"
4055,Agricola,2016,4055,1,1,200,7.2655,6.9412,0,N,0,Original,Modern,Board,"['Ancient', 'Political', 'Wargame']"
4056,18Ireland,2017,4056,3,6,135,7.9353,7.2363,0,N,0,Original,Modern,Board,"['Economic', 'Trains']"
4057,The Big Score,2018,4057,1,6,214,7.2052,6.9146,0,Y,1,Original,Modern,Card,['Card Game']
4058,Quilt Show,2014,4058,2,4,414,6.4494,6.4189,0,N,0,Original,Modern,Board,['Rio Grande Games']
4059,Transformers Trading Card Game,2018,4059,2,2,202,7.5828,7.1556,0,Y,12,Original,Modern,Card,"['Card Game', 'Collectible Components', 'Fighting', 'Science Fiction']"
4060,A Fistful of Penguins,2011,4060,1,6,971,6.0477,6.0705,0,N,0,Original,Modern,Dice,"['Animals', 'Childrens Game', 'Dice']"
4061,1865  Sardinia,2011,4061,2,4,166,7.6326,7.1288,0,N,0,Original,Modern,Board,"['Economic', 'Trains', 'Transportation']"
4062,Duck Dealer,2008,4062,2,5,500,6.3494,6.3399,0,N,0,Original,Modern,Board,"['Space Exploration', 'Transportation']"
4063,Micro Robots,2016,4063,2,99,509,6.3594,6.3484,0,N,0,Original,Modern,Board,"['Abstract Strategy', 'Puzzle', 'Real-time']"
4064,Clash of Giants,2001,4064,2,2,272,6.9129,6.7461,1,N,0,Original,Modern,Board,"['Wargame', 'World War I']"
4065,Leviathans,2012,4065,2,8,264,7.0852,6.8675,1,Y,3,Original,Modern,Board,"['Aviation / Flight', 'Miniatures', 'Science Fiction', 'Wargame']"
4066,Breakaway Rider,1963,4066,2,6,730,6.1801,6.1937,1,N,0,Original,Modern,Card,"['Card Game', 'Racing', 'Sports']"
4067,Dawn of Peacemakers,2018,4067,1,4,208,7.4054,7.0441,0,N,0,Original,Modern,Board,"['Adventure', 'Animals', 'Fantasy', 'Medieval', 'Miniatures', 'Wargame']"
4068,Afrika Korps,1964,4068,2,4,924,6.1892,6.1993,0,N,0,Original,Modern,Board,"['Wargame', 'World War II']"
4069,Bring Out Yer Dead,2015,4069,2,5,548,6.3507,6.3418,0,N,0,Original,Modern,Board,"['Horror', 'Renaissance']"
4070,Inuit  The Snow Folk,2019,4070,2,4,237,7.0403,6.8184,0,N,0,Original,Modern,Card,"['Card Game', 'Mythology']"
4071,Wild Blue Yonder,2017,4071,1,8,155,7.8871,7.2618,0,Y,1,Original,Modern,Card,"['Aviation / Flight', 'Card Game', 'Wargame', 'World War II']"
4072,Tyranno Ex,1990,4072,2,4,424,6.4737,6.4391,0,N,0,Original,Modern,Board,"['Fighting', 'Prehistoric']"
4073,Codinca,2012,4073,2,4,572,6.2946,6.2943,0,N,0,Original,Modern,Board,['Abstract Strategy']
4074,Die Magier von Pangea,2001,4074,2,4,648,6.2307,6.2390,0,N,0,Original,Modern,Board,"['Economic', 'Fantasy']"
4075,The Walking Dead  No Sanctuary,2018,4075,1,4,290,6.8979,6.7427,0,Y,8,Original,Modern,Board,"['Horror', 'Miniatures', 'Movies / TV / Radio theme', 'Zombies']"
4076,Colonial Diplomacy,1994,4076,2,7,372,6.6423,6.5682,1,N,0,Original,Modern,Board,"['Bluffing', 'Negotiation', 'Political', 'Post-Napoleonic', 'Territory Building', 'Wargame']"
4077,Password,1962,4077,3,4,887,6.0946,6.1146,0,N,0,Original,Modern,Board,"['Movies / TV / Radio theme', 'Party Game', 'Word Game']"
4078,Ylandyss,2015,4078,2,4,198,7.3693,7.0080,0,N,0,Original,Modern,Board,['Fantasy']
4079,Feudal,1967,4079,2,6,1321,6.0323,6.0506,0,N,0,Original,Modern,Board,"['Abstract Strategy', 'Medieval', 'Miniatures']"
4080,Next War  Poland,2017,4080,1,2,153,8.1634,7.4240,1,Y,2,Original,Modern,Board,"['Modern Warfare', 'Wargame']"
4081,Darwin's Choice,2019,4081,2,6,363,7.7895,7.4662,0,Y,1,Original,Modern,Card,"['Animals', 'Card Game', 'Educational', 'Environmental']"
4082,The Hell of Stalingrad,2009,4082,1,4,247,7.0564,6.8363,0,N,0,Original,Modern,Card,"['Card Game', 'Wargame', 'World War II']"
4083,Silent Death  The Next Millennium Deluxe Edition,1995,4083,2,8,180,7.5644,7.1102,0,Y,23,Original,Modern,Board,"['Miniatures', 'Science Fiction', 'Wargame']"
4084,Star Wars  Episode 1 - Clash of the Lightsabers,1999,4084,2,2,571,6.2207,6.2314,0,N,0,Movie_IP,Modern,Card,"['Card Game', 'Movies / TV / Radio theme', 'Science Fiction']"
4085,Kayanak,1999,4085,2,4,428,6.4216,6.3972,2,N,0,Original,Modern,Board,"['Action / Dexterity', 'Childrens Game']"
4086,Samara,2015,4086,2,5,495,6.3186,6.3142,0,Y,2,Original,Modern,Board,"['City Building', 'Medieval']"
4087,Lord of the Fries,1998,4087,3,8,1602,5.9561,5.9759,0,N,0,Original,Modern,Card,"['Card Game', 'Zombies']"
4088,Cranium WOW,2007,4088,4,16,884,6.1509,6.1653,0,N,0,Original,Modern,Board,"['Movies / TV / Radio theme', 'Party Game', 'Trivia', 'Word Game']"
4089,Ideology  The War of Ideas,2003,4089,2,5,876,6.1510,6.1655,0,N,0,Original,Modern,Board,['Political']
4090,Naval War,1979,4090,3,9,746,6.2214,6.2298,0,Y,1,Original,Modern,Card,"['Card Game', 'Nautical', 'Wargame', 'World War II']"
4091,War on Terror  The Boardgame,2006,4091,3,6,1143,6.1334,6.1462,0,N,0,Original,Modern,Board,"['Negotiation', 'Wargame']"
4092,Advanced Tobruk,2002,4092,2,2,217,7.3707,7.0306,1,Y,52,Original,Modern,Board,"['Wargame', 'World War II']"
4093,Tobruk   Tank Battles in North Africa 1942,1975,4093,2,2,529,6.4480,6.4233,1,N,0,Original,Modern,Board,"['Wargame', 'World War II']"
4094,Frontline  D-Day,2010,4094,1,4,334,6.6628,6.5775,0,N,0,Original,Modern,Card,"['Card Game', 'Wargame', 'World War II']"
4095,Loot N Run,2016,4095,2,6,401,6.4972,6.4563,0,Y,1,Original,Modern,Board,"['Adventure', 'Ancient', 'Bluffing', 'Exploration', 'Party Game']"
4096,Card City XL,2017,4096,1,4,362,6.5367,6.4839,0,Y,1,Original,Modern,Card,"['Card Game', 'City Building', 'Territory Building']"
4097,Warhammer 40,2012,4097,2,2,204,7.3132,6.9775,0,N,0,Original,Modern,Board,"['Fighting', 'Miniatures', 'Science Fiction']"
4098,Desperados of Dice Town,2014,4098,2,4,701,6.1726,6.1876,0,Y,2,Original,Modern,Dice,"['American West', 'Dice']"
4099,Gladiator,1981,4099,2,6,443,6.5225,6.4802,0,N,0,Original,Modern,Board,"['Ancient', 'Fighting']"
4100,Sherlock 13,2013,4100,2,4,434,6.4765,6.4421,0,Y,1,Original,Modern,Card,"['Card Game', 'Deduction', 'Novel-based']"
4101,[redacted],2014,4101,2,6,652,6.2365,6.2440,0,Y,5,Original,Modern,Board,"['Bluffing', 'Spies/Secret Agents']"
4102,Master of the Galaxy,2018,4102,2,4,316,6.8098,6.6855,0,Y,1,Original,Modern,Board,"['Civilization', 'Space Exploration']"
